Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
257;257;2019-01-01T11:04:17.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;2,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
257;257;2019-01-01T11:04:17.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
258;258;2019-01-01T11:04:18.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;3,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
258;258;2019-01-01T11:04:18.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
259;259;2019-01-01T11:04:19.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;4,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
259;259;2019-01-01T11:04:19.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
260;260;2019-01-01T11:04:20.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;5,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
260;260;2019-01-01T11:04:20.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
261;261;2019-01-01T11:04:21.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;6,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
261;261;2019-01-01T11:04:21.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
262;262;2019-01-01T11:04:22.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
262;262;2019-01-01T11:04:22.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
263;263;2019-01-01T11:04:23.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;8,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
263;263;2019-01-01T11:04:23.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
264;264;2019-01-01T11:04:24.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;9,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
264;264;2019-01-01T11:04:24.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
265;265;2019-01-01T11:04:25.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
265;265;2019-01-01T11:04:25.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
266;266;2019-01-01T11:04:26.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
266;266;2019-01-01T11:04:26.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
267;267;2019-01-01T11:04:27.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
267;267;2019-01-01T11:04:27.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
268;268;2019-01-01T11:04:28.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
268;268;2019-01-01T11:04:28.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
269;269;2019-01-01T11:04:29.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
269;269;2019-01-01T11:04:29.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
270;270;2019-01-01T11:04:30.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;9,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
270;270;2019-01-01T11:04:30.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
271;271;2019-01-01T11:04:31.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;8,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
271;271;2019-01-01T11:04:31.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
272;272;2019-01-01T11:04:32.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
272;272;2019-01-01T11:04:32.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
273;273;2019-01-01T11:04:33.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
273;273;2019-01-01T11:04:33.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
274;274;2019-01-01T11:04:34.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
274;274;2019-01-01T11:04:34.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
275;275;2019-01-01T11:04:35.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
275;275;2019-01-01T11:04:35.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
276;276;2019-01-01T11:04:36.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
276;276;2019-01-01T11:04:36.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
277;277;2019-01-01T11:04:37.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;7,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
277;277;2019-01-01T11:04:37.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
278;278;2019-01-01T11:04:38.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;8,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
278;278;2019-01-01T11:04:38.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
279;279;2019-01-01T11:04:39.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;9,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
279;279;2019-01-01T11:04:39.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
280;280;2019-01-01T11:04:40.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;10,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
280;280;2019-01-01T11:04:40.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
281;281;2019-01-01T11:04:41.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;11,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
281;281;2019-01-01T11:04:41.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
282;282;2019-01-01T11:04:42.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;12,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
282;282;2019-01-01T11:04:42.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
283;283;2019-01-01T11:04:43.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;13,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
283;283;2019-01-01T11:04:43.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
284;284;2019-01-01T11:04:44.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;14,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
284;284;2019-01-01T11:04:44.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
285;285;2019-01-01T11:04:45.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
285;285;2019-01-01T11:04:45.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
286;286;2019-01-01T11:04:46.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
286;286;2019-01-01T11:04:46.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
287;287;2019-01-01T11:04:47.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
287;287;2019-01-01T11:04:47.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
288;288;2019-01-01T11:04:48.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
288;288;2019-01-01T11:04:48.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
289;289;2019-01-01T11:04:49.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
289;289;2019-01-01T11:04:49.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
290;290;2019-01-01T11:04:50.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
290;290;2019-01-01T11:04:50.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
291;291;2019-01-01T11:04:51.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
291;291;2019-01-01T11:04:51.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
292;292;2019-01-01T11:04:52.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;15,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
292;292;2019-01-01T11:04:52.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
293;293;2019-01-01T11:04:53.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;16,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
293;293;2019-01-01T11:04:53.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
294;294;2019-01-01T11:04:54.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;17,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
294;294;2019-01-01T11:04:54.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
295;295;2019-01-01T11:04:55.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;18,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
295;295;2019-01-01T11:04:55.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
296;296;2019-01-01T11:04:56.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;19,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
296;296;2019-01-01T11:04:56.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
297;297;2019-01-01T11:04:57.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;20,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
297;297;2019-01-01T11:04:57.0000000+01:00;10;red;standing;100;False;3;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
298;298;2019-01-01T11:04:58.0000000+01:00;10;green;standing;90;False;5;0;0;0;False;0;10.0;19.0;True;1;1.0;1.0;20,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
298;298;2019-01-01T11:04:58.0000000+01:00;10;red;standing;100;False;2;0;310;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
299;299;2019-01-01T11:04:59.0000000+01:00;10;green;standing;90;False;5;0;0;0;False;0;10.0;19.0;True;0;1.0;1.0;21,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
299;299;2019-01-01T11:04:59.0000000+01:00;10;red;standing;100;False;1;0;310;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
300;300;2019-01-01T11:05:00.0000000+01:00;10;green;standing;90;False;5;0;0;1;False;0;10.0;19.0;True;0;1.0;1.0;22,0;22,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
300;300;2019-01-01T11:05:00.0000000+01:00;10;red;standing;100;False;0;0;310;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
